"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2017","997.80","996.15","1,003.52","990.25","","0.16%"
"11/05/2017","996.17","996.35","996.62","994.08","","-0.05%"
"11/03/2017","996.62","995.27","999.67","987.42","","0.14%"
"11/02/2017","995.25","1,000.10","1,003.35","986.30","","-0.47%"
"11/01/2017","999.90","978.80","1,003.67","977.97","","2.17%"
"10/31/2017","978.65","963.88","979.75","963.45","","1.53%"
"10/30/2017","963.90","965.70","971.50","959.60","","-0.16%"
"10/29/2017","965.45","963.55","965.50","963.20","","-0.09%"
"10/27/2017","966.33","965.23","967.00","956.60","","0.12%"
"10/26/2017","965.15","961.50","969.15","957.00","","0.38%"
"10/25/2017","961.47","960.42","967.65","948.67","","0.14%"
"10/24/2017","960.08","954.70","963.23","950.78","","0.61%"
"10/23/2017","954.25","967.45","969.62","948.65","","-1.42%"
"10/22/2017","967.98","971.30","971.35","967.00","","-0.29%"
"10/20/2017","970.77","958.35","973.65","955.65","","1.35%"
"10/19/2017","957.85","956.88","962.10","943.38","","0.21%"
"10/18/2017","955.80","977.75","985.83","950.10","","-2.24%"
"10/17/2017","977.70","971.02","986.85","970.28","","0.70%"
"10/16/2017","970.92","987.98","1,005.20","966.75","","-1.71%"
"10/15/2017","987.80","985.83","988.25","984.38","","0.19%"
"10/13/2017","985.92","970.95","993.62","970.85","","1.55%"
"10/12/2017","970.85","960.95","984.67","955.65","","1.03%"
"10/11/2017","960.92","936.77","961.42","933.40","","2.59%"
"10/10/2017","936.67","929.10","939.25","928.20","","0.83%"
"10/09/2017","929.00","921.27","930.40","920.25","","0.84%"
"10/08/2017","921.30","920.35","922.05","918.52","","0.07%"
"10/06/2017","920.62","940.25","943.75","916.90","","-2.08%"
"10/05/2017","940.17","923.85","942.12","920.67","","1.77%"
"10/04/2017","923.83","918.30","925.48","914.40","","0.62%"
"10/03/2017","918.15","911.83","919.40","904.38","","0.70%"
"10/02/2017","911.77","936.50","937.30","906.62","","-2.64%"
"10/01/2017","936.52","936.38","938.48","936.15","","0.11%"
"09/29/2017","935.50","929.65","938.78","929.08","","0.66%"
"09/28/2017","929.40","928.83","937.08","923.92","","0.45%"
"09/27/2017","925.20","908.20","915.40","908.20","0.01K","1.15%"
"09/26/2017","914.70","910.75","912.85","910.75","0.00K","0.48%"
